Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Margin ($),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Toner,2882865,3315294.8,45,1491882.66,15.000001734385759,13.094569346970003,-5,15,5,40
Hair/APDO,South America,Make Up Brushes,Balmain,Lipstick,4598535,5288315.3,59,3120106.027,15.000001087302795,30.289776087760977,0,15,4,30
Skin/Body,North America,Fragrance,Kilian,Fragrance,2499117,2873984.5,35,1005894.575,14.999997999293345,63.861402055979376,-5,15,5,40
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Lipstick,1011162,0.0,42,0.0,-100.0,0.0,-1,3,7,14
Fragrance + Color Cosmetics,South America,Make Up Brushes,Aveda,Toner,2779042,3195898.3,57,1821662.0309999997,14.999999999999991,35.00080227326713,-5,15,5,40
Skin/Body,Europe,Hair Dye,Elizabeth Arden,Fragrance,1239574,1326344.2,35,464220.47,7.000001613457529,11.56527265348695,0,7,6,15
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Toner,1119696,1164483.8,56,652110.9280000001,3.999996427601782,14.841542377481714,-3,4,5,40
Hair/APDO,South America,Tools,Aveda,Bronzer,3476030,3997434.5,54,2158614.6300000004,14.999999999999991,21.654036220583485,0,15,4,30
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Bronzer,2350924,2421451.7,42,1017009.714,2.9999991492706712,9.553134812562632,-1,3,7,14
Hair/APDO,Europe,Hair Dye,Kilian,Bronzer,1641452,1887669.8,49,924958.202,15.000000000000014,34.31397768259679,0,15,4,30
Skin/Body,Europe,Make Up Brushes,Kilian,Lipstick,1730796,1990415.4,44,875782.776,14.999999999999991,13.18869620860518,-5,15,5,40
Skin/Body,Asia,Hair Dye,Frederic Malle,Toner,2412493,2508992.7,42,1053776.9340000001,3.9999991709820604,17.22702802086909,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Aveda,Fragrance,4932027,5671831.0,46,2609042.2600000002,14.999998986218044,39.55178211261428,0,15,4,30
Skin/Body,North America,Hair Dye,Elizabeth Arden,Mascara,4615741,4938842.9,60,2963305.74,7.000000649949811,48.192869921559925,0,7,6,15
Hair/APDO,North America,Hair Dye,Aveda,Mascara,2954698,3397902.7,42,1427119.134,15.000000000000014,58.590852071433034,0,15,4,30
Skin/Body,Europe,Tools,Kilian,Toner,975278,1121569.7,49,549569.1529999999,14.999999999999991,10.644979415512198,-5,15,5,40
Skin/Body,Asia,Hair Dye,Bobbi Brown,Fragrance,2126528,2190323.8,52,1138968.376,2.999998118999603,16.08531206072178,-1,3,7,14
Skin/Body,Asia,Fragrance,Elizabeth Arden,Lipstick,3321839,3554367.7,41,1457290.757,6.999999096885801,32.70498382696985,0,7,6,15
Skin/Body,Asia,Make Up Brushes,Kilian,Fragrance,4379928,5036917.2,43,2165874.396,15.000000000000014,28.56732315136818,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Bronzer,3354119,3588907.3,30,1076672.19,6.999999105577337,28.259260125113883,0,7,6,15
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Toner,3099327,3564226.1,60,2138535.66,15.000001613253456,49.869803157036806,-5,15,5,40
Fragrance + Color Cosmetics,North America,Tools,Aveda,Mascara,3449311,3966707.6,35,1388347.66,14.999998550435144,67.50641166728842,-5,15,5,40
Hair/APDO,Europe,Fragrance,Kilian,Toner,3966032,4560936.8,48,2189249.664,14.999999999999991,41.52091347311819,0,15,4,30
Skin/Body,South America,Hair Dye,Balmain,Bronzer,1081904,1244189.6,56,696746.1760000001,15.000000000000014,8.891386482744206,-5,15,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Frederic Malle,Fragrance,2522643,2623548.7,48,1259303.376,3.9999992071807267,23.165197444124853,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Bronzer,2823724,3247282.6,55,1786005.4300000002,15.000000000000014,26.243253840192605,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Kilian,Bronzer,920539,1058619.8,52,550482.2960000001,14.9999945683996,9.156144159470097,-5,15,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Toner,3997831,4117765.9,43,1770639.3369999998,2.9999992495930883,19.15745683617512,-1,3,7,14
Hair/APDO,Asia,Fragrance,Frederic Malle,Mascara,3022919,0.0,45,0.0,-100.0,0.0,-3,4,4,30
Skin/Body,South America,Make Up Brushes,Frederic Malle,Bronzer,4031674,4192941.0,35,1467529.3499999999,4.000000992143704,21.45668281269373,-3,4,5,40
Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Fragrance,2926105,3130932.4,54,1690703.496,7.000001708756165,20.233609202891355,0,7,6,15
Fragrance + Color Cosmetics,Europe,Hair Dye,Kilian,Mascara,770146,885667.9,49,433977.271,15.000000000000014,14.216480641173193,-5,15,5,40
Skin/Body,South America,Hair Dye,Balmain,Lipstick,4972089,5717902.4,44,2515877.0560000003,15.000001005613539,40.86200375650999,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Bobbi Brown,Bronzer,1146275,1180663.3,52,613944.9160000001,3.000004361955022,15.279812766041465,-1,3,7,14
Hair/APDO,Asia,Fragrance,Elizabeth Arden,Lipstick,4961213,5308497.9,31,1645634.3490000002,6.999999798436396,43.7956515294007,0,7,6,15
Hair/APDO,Europe,Tools,Kilian,Bronzer,1483667,1706217.1,46,784859.866,15.000003370028448,9.843421646148023,0,15,4,30
Fragrance + Color Cosmetics,North America,Tools,Kilian,Bronzer,2701340,3106541.0,35,1087289.3499999999,14.999999999999991,28.05382070498434,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Elizabeth Arden,Bronzer,1574477,1684690.4,44,741263.776,7.000000635131531,15.094701806529907,0,7,6,15
Skin/Body,North America,Fragrance,Frederic Malle,Fragrance,797584,0.0,35,0.0,-100.0,0.0,-3,4,5,40
Hair/APDO,Asia,Make Up Brushes,Bobbi Brown,Toner,2151348,2215888.4,47,1041467.548,2.9999981407006215,35.244997725040314,-1,3,7,14
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Mascara,4990224,5189833.0,54,2802509.8200000003,4.000000801567216,28.98248345645878,-3,4,4,30
Hair/APDO,South America,Tools,Aveda,Mascara,1416004,1628404.6,42,683929.932,15.000000000000014,8.821040642483263,0,15,4,30
Hair/APDO,North America,Tools,Aveda,Lipstick,1775393,2041702.0,56,1143353.12,15.000002816277869,13.860152058081049,0,15,4,30
Skin/Body,Asia,Make Up Brushes,Balmain,Toner,2242955,2579398.3,57,1470257.0309999997,15.000002229202103,59.98623855152556,-5,15,5,40
Hair/APDO,Europe,Tools,Balmain,Fragrance,2135765,2456129.8,58,1424555.2839999998,15.000002341081519,45.92797124432643,0,15,4,30
Fragrance + Color Cosmetics,Europe,Fragrance,Frederic Malle,Fragrance,2505534,2605755.4,53,1381050.362,4.000001596466052,40.79779929227805,-3,4,5,40
Skin/Body,Asia,Fragrance,Elizabeth Arden,Fragrance,1436320,1536862.4,44,676219.456,6.999999999999984,14.141209964370896,0,7,6,15
Skin/Body,North America,Hair Dye,Elizabeth Arden,Mascara,4961902,5309235.1,50,2654617.55,6.99999919385752,51.80713007844007,0,7,6,15
Skin/Body,Europe,Face Make-Up,Aveda,Lipstick,3377429,3884043.3,46,1786659.918,14.99999851958398,45.11076479861363,-5,15,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Elizabeth Arden,Lipstick,3863244,4133671.1,45,1860151.995,7.000000517699645,51.51693297166084,0,7,6,15
Fragrance + Color Cosmetics,South America,Tools,Elizabeth Arden,Fragrance,1597996,1709855.7,56,957519.192,6.999998748432401,18.289878281284523,0,7,6,15
Skin/Body,South America,Tools,Balmain,Bronzer,1168629,1343923.4,35,470373.18999999994,15.000004278517821,20.128980498743985,-5,15,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Mascara,4738340,0.0,44,0.0,-100.0,0.0,-3,4,5,40
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Mascara,2078232,2161361.3,33,713249.2289999999,4.000000962356465,32.32665261745788,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Toner,4718346,4859896.4,60,2915937.8400000003,3.000000423877358,37.71795749491389,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Kilian,Toner,4843699,5570253.9,48,2673721.872,15.000001032268951,60.16166181357714,0,15,4,30
Hair/APDO,Asia,Hair Dye,Bobbi Brown,Fragrance,2265520,2333485.6,58,1353421.648,3.0000000000000027,18.29462928462705,-1,3,7,14
Hair/APDO,South America,Hair Dye,Kilian,Toner,2265317,2605114.6,33,859687.8180000001,15.000002207196616,45.714202587536406,0,15,4,30
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Bronzer,2916826,3121003.8,37,1154771.406,6.999999314323158,29.317087872674,0,7,6,15
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Bronzer,2217534,2306235.4,42,968618.8679999999,4.000001803805486,67.7390092633186,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Kilian,Fragrance,3550999,4083648.9,31,1265931.159,15.000001408054464,27.589647884883174,0,15,4,30
Hair/APDO,South America,Hair Dye,Aveda,Lipstick,4223234,4856719.1,45,2185523.5949999997,14.999999999999991,41.035028155484895,0,15,4,30
Fragrance + Color Cosmetics,Europe,Hair Dye,Frederic Malle,Fragrance,3607548,3751849.9,50,1875924.95,3.9999994456068277,26.752133979818716,-3,4,5,40
Hair/APDO,Asia,Hair Dye,Balmain,Fragrance,4358884,5012716.6,52,2606612.6319999998,14.999999999999991,54.80538699079324,0,15,4,30
Fragrance + Color Cosmetics,Europe,Hair Dye,Aveda,Bronzer,2862460,3291829.0,33,1086303.57,14.999999999999991,47.133533099975864,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Frederic Malle,Mascara,3835379,3988794.2,38,1515741.796,4.000001042921708,20.446598275306833,-3,4,4,30
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Mascara,4380323,5037371.5,40,2014948.6,15.000001141468333,67.43004240765138,-5,15,5,40
Hair/APDO,Asia,Fragrance,Kilian,Toner,990999,1139648.8,34,387480.59200000006,14.999994954586239,11.960741355793154,0,15,4,30
Fragrance + Color Cosmetics,South America,Fragrance,Bobbi Brown,Toner,920602,948220.06,42,398252.4252,3.0000000000000027,7.425489975610311,-1,3,7,14
Fragrance + Color Cosmetics,South America,Fragrance,Bobbi Brown,Bronzer,3362349,3463219.5,52,1800874.1400000001,3.0000008922333787,27.120394057670698,-1,3,7,14
Skin/Body,Europe,Fragrance,Balmain,Lipstick,2220444,0.0,38,0.0,-100.0,0.0,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Elizabeth Arden,Lipstick,4857356,5197370.9,57,2962501.413,6.999999588253369,43.155886503641,0,7,6,15
Hair/APDO,North America,Hair Dye,Elizabeth Arden,Mascara,4591373,4912769.1,54,2652895.314,6.999999782200228,22.594255448925402,0,7,6,15
Fragrance + Color Cosmetics,Europe,Fragrance,Kilian,Toner,4407297,5068391.6,49,2483511.8839999996,15.000001134482188,53.66634475700734,-5,15,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Balmain,Fragrance,4734453,5444621.0,50,2722310.5,15.000001056088209,59.72409190656114,-5,15,5,40
Skin/Body,South America,Fragrance,Elizabeth Arden,Mascara,3824024,4091705.7,41,1677599.337,7.000000523009264,22.367876374023215,0,7,6,15
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Lipstick,1861425,2140638.8,48,1027506.6239999998,15.000002686114122,29.951308528467223,-5,15,5,40
Hair/APDO,North America,Face Make-Up,Frederic Malle,Lipstick,2435657,2533083.3,41,1038564.1529999998,4.000000821133676,21.58625307304678,-3,4,4,30
Skin/Body,Asia,Hair Dye,Frederic Malle,Toner,2452026,2550107.0,56,1428059.9200000002,3.999998368695934,17.5093234608512,-3,4,5,40
Hair/APDO,South America,Make Up Brushes,Bobbi Brown,Fragrance,4628784,4767647.5,59,2812912.025,2.9999995679210745,40.65245101328695,-1,3,7,14
Hair/APDO,North America,Fragrance,Bobbi Brown,Fragrance,3553380,3659981.4,37,1354193.118,3.0000000000000027,29.177820330487847,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Fragrance,1433476,1476480.3,44,649651.332,3.0000013952099724,10.30664791290108,-1,3,7,14
Fragrance + Color Cosmetics,South America,Hair Dye,Aveda,Bronzer,3509828,4036302.2,57,2300692.2539999997,15.000000000000014,21.431592994736437,-5,15,5,40
Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Bronzer,3699039,3957971.7,48,1899826.416,6.999999188978556,25.578339734803457,0,7,6,15
Skin/Body,South America,Make Up Brushes,Aveda,Bronzer,3060837,3519962.5,54,1900779.7500000002,14.999998366459888,26.496963001670576,-5,15,5,40
Hair/APDO,Asia,Hair Dye,Elizabeth Arden,Mascara,4169021,0.0,34,0.0,-100.0,0.0,0,7,6,15
Skin/Body,South America,Hair Dye,Aveda,Toner,768508,883784.2,59,521432.67799999996,14.999999999999991,47.090412651104415,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Lipstick,1776485,1829779.6,36,658720.656,3.0000028145467095,12.77287214425345,-1,3,7,14
Hair/APDO,South America,Fragrance,Bobbi Brown,Lipstick,1027409,1058231.3,33,349216.329,3.000002919966649,6.355816912192824,-1,3,7,14
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Toner,3611500,3864305.0,34,1313863.7000000002,7.000000000000006,20.425421176840807,0,7,6,15
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Toner,4147965,4272404.0,39,1666237.56,3.000001205410374,16.85552984010866,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Kilian,Fragrance,2119282,2437174.3,58,1413561.0939999998,14.999999999999991,26.322759904596378,0,15,4,30
Hair/APDO,North America,Hair Dye,Balmain,Bronzer,1387099,1595163.9,39,622113.921,15.000003604645373,44.53937227772334,0,15,4,30
Skin/Body,Asia,Tools,Balmain,Lipstick,1444131,1660750.6,40,664300.2400000001,14.999996537710224,19.271146305619606,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Bobbi Brown,Lipstick,692458,713231.74,30,213969.522,3.0000000000000027,9.230444823683403,-1,3,7,14
Skin/Body,South America,Make Up Brushes,Aveda,Mascara,4396937,5056477.6,36,1820331.9359999998,15.00000113715525,38.06327478942631,-5,15,5,40
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Toner,1850850,1924884.0,40,769953.6000000001,4.0000000000000036,10.74946316877676,-3,4,4,30
Hair/APDO,Europe,Face Make-Up,Kilian,Mascara,4330415,4979977.3,46,2290789.558,15.000001154623742,33.64535579484104,0,15,4,30
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Bronzer,3970431,4248361.2,54,2294115.0480000004,7.000000755585489,49.32165251326021,0,7,6,15
Skin/Body,Europe,Make Up Brushes,Frederic Malle,Lipstick,4728087,4917210.5,42,2065228.41,4.000000423004058,51.78916915655496,-3,4,5,40
Skin/Body,Europe,Hair Dye,Aveda,Fragrance,4424152,5087774.8,51,2594765.148,14.999999999999991,38.34805660887989,-5,15,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Kilian,Mascara,2183032,2510486.8,55,1380767.74,14.999999999999991,13.788453896077888,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Bobbi Brown,Mascara,1002264,1032331.9,38,392286.12200000003,2.9999980045177788,13.14556625263169,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Mascara,4675282,4815540.5,30,1444662.15,3.000000855563356,33.615132178746734,-1,3,7,14
Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Mascara,1444740,1661451.0,58,963641.58,14.999999999999991,10.894743867116008,-5,15,5,40
Skin/Body,South America,Tools,Frederic Malle,Fragrance,2787319,2898811.8,47,1362441.5459999999,4.000001435070755,44.26686643665704,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Bobbi Brown,Bronzer,2152131,2216694.9,42,931011.8579999999,2.9999986060328165,14.407212615467166,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Lipstick,3129137,3223011.1,30,966903.33,2.999999680423082,25.01398912031039,-1,3,7,14
Fragrance + Color Cosmetics,South America,Tools,Balmain,Toner,4361607,5015848.1,34,1705388.354,15.00000114636646,48.59519166437788,-5,15,5,40
Hair/APDO,Europe,Make Up Brushes,Kilian,Fragrance,2288220,2631453.0,52,1368355.56,14.999999999999991,24.76866043872684,0,15,4,30
Hair/APDO,Europe,Make Up Brushes,Kilian,Lipstick,2341646,2692892.9,51,1373375.379,14.999999999999991,25.346966044219066,0,15,4,30
Fragrance + Color Cosmetics,North America,Tools,Balmain,Bronzer,2319239,2667124.9,52,1386904.948,15.000002155879578,49.88906889097772,-5,15,5,40
Hair/APDO,Europe,Face Make-Up,Kilian,Fragrance,2479746,2851707.9,60,1711024.74,14.999999999999991,19.266498848992537,0,15,4,30
Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Fragrance,2004900,2145243.0,56,1201336.08,7.000000000000006,16.89176534834981,0,7,6,15
Skin/Body,North America,Fragrance,Elizabeth Arden,Mascara,2880612,3082254.8,42,1294547.0159999998,6.9999986114061885,29.14635097379299,0,7,6,15
Hair/APDO,North America,Fragrance,Bobbi Brown,Bronzer,4625279,4764037.4,52,2477299.4480000003,3.0000006486095243,37.97949008837161,-1,3,7,14
Hair/APDO,South America,Face Make-Up,Aveda,Mascara,3477299,3998893.9,45,1799502.255,15.000001437897637,41.723133942273535,0,15,4,30
Fragrance + Color Cosmetics,South America,Fragrance,Frederic Malle,Fragrance,2046064,2127906.6,44,936278.9040000001,4.000001954973076,20.372733996337917,-3,4,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Fragrance,2206930,2361415.1,45,1062636.7950000002,7.000000000000006,12.481648832287217,0,7,6,15
Skin/Body,South America,Make Up Brushes,Balmain,Fragrance,2309771,0.0,56,0.0,-100.0,0.0,-5,15,5,40
Skin/Body,Asia,Fragrance,Bobbi Brown,Toner,2834482,2919516.5,51,1488953.415,3.0000014111925877,23.307889702819338,-1,3,7,14
Fragrance + Color Cosmetics,South America,Tools,Balmain,Fragrance,1784283,2051925.5,42,861808.71,15.000002802246048,19.879731396475986,-5,15,5,40
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Fragrance,2003061,2063152.8,42,866524.176,2.999998502292245,40.494567907854616,-1,3,7,14
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Mascara,4848530,0.0,45,0.0,-100.0,0.0,-3,4,4,30
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Bronzer,906547,1042529.0,38,396161.02,14.99999448456617,4.455610165974149,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Bobbi Brown,Toner,3691849,3802604.5,55,2091432.475,3.0000008126009448,60.204138112112815,-1,3,7,14
Hair/APDO,South America,Hair Dye,Balmain,Toner,2041037,2347192.5,35,821517.375,14.999997550264887,36.257327005602185,0,15,4,30
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Lipstick,4462931,4596818.9,32,1470982.0480000002,2.9999993277960213,18.13541466081519,-1,3,7,14
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Bronzer,2932665,3372564.8,54,1821184.992,15.000001704933897,14.41382830433165,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Toner,2291396,2635105.4,50,1317552.7,14.999999999999991,27.821790641449173,-5,15,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Aveda,Lipstick,4518293,0.0,58,0.0,-100.0,0.0,-5,15,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Bronzer,4601599,4923710.9,40,1969484.3600000003,6.99999934805271,26.02508572317711,0,7,6,15
Skin/Body,South America,Hair Dye,Balmain,Bronzer,4275702,4917057.3,51,2507699.2229999998,14.999999999999991,35.13890231207424,-5,15,5,40
Skin/Body,South America,Hair Dye,Bobbi Brown,Toner,4305721,0.0,44,0.0,-100.0,0.0,-1,3,7,14
Skin/Body,Europe,Tools,Balmain,Lipstick,658477,757248.55,33,249892.02150000003,15.000000000000014,5.892132208152962,-5,15,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Toner,4188173,4816399.0,45,2167379.5500000003,15.000001193837974,19.0235482854125,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Lipstick,1301125,0.0,48,0.0,-100.0,0.0,-5,15,5,40
Fragrance + Color Cosmetics,South America,Tools,Elizabeth Arden,Bronzer,4362949,4668355.4,55,2567595.47,6.999999312391703,49.93617416942104,0,7,6,15
Hair/APDO,North America,Hair Dye,Elizabeth Arden,Lipstick,2104592,2251913.4,47,1058399.298,6.999998099394089,10.356746993962759,0,7,6,15
Skin/Body,Europe,Hair Dye,Kilian,Fragrance,4716794,5424313.1,47,2549427.1569999997,14.999999999999991,82.08374725300517,-5,15,5,40
Skin/Body,North America,Make Up Brushes,Aveda,Bronzer,4695843,5400219.5,31,1674068.045,15.000001064771551,53.0898454746202,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Mascara,4573542,4893689.9,33,1614917.6670000001,6.999999125404344,38.53319250005219,0,7,6,15
Fragrance + Color Cosmetics,Europe,Fragrance,Aveda,Toner,2024631,2328325.6,37,861480.4720000001,14.999997530414188,29.567434572531702,-5,15,5,40
Hair/APDO,Asia,Hair Dye,Bobbi Brown,Toner,4683583,4824090.5,40,1929636.2000000002,3.0000002135117443,37.82108076132595,-1,3,7,14
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Bronzer,4328239,4458086.2,58,2585689.996,3.00000069312254,17.58808506261969,-1,3,7,14
Hair/APDO,South America,Face Make-Up,Balmain,Bronzer,2807600,3228740.0,34,1097771.6,14.999999999999991,16.45716245325049,0,15,4,30
Hair/APDO,Asia,Hair Dye,Kilian,Bronzer,966589,1111577.3,59,655830.607,14.999994827170603,48.892717440242436,0,15,4,30
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Bronzer,2299971,2368970.1,59,1397692.359,2.9999986956357416,11.021375070627364,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Tools,Aveda,Lipstick,1073881,1234963.1,60,740977.86,14.999995343990635,14.687459656594557,-5,15,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Aveda,Bronzer,4378551,5035333.7,37,1863073.469,15.000001141930298,26.736160253580692,-5,15,5,40
Fragrance + Color Cosmetics,South America,Tools,Frederic Malle,Fragrance,2113560,2198102.4,59,1296880.416,4.0000000000000036,41.98589775057374,-3,4,5,40
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Bronzer,3695741,4250102.2,51,2167552.122,15.000001352908665,24.51422171351789,-5,15,5,40
Hair/APDO,South America,Fragrance,Elizabeth Arden,Fragrance,1050428,1123958.0,41,460822.77999999997,7.000003807971611,34.548280490265796,0,7,6,15
Skin/Body,South America,Tools,Frederic Malle,Bronzer,897172,933058.88,36,335901.1968,4.0000000000000036,14.248456149687541,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Mascara,1254085,1442197.8,41,591301.098,15.00000398697059,20.178888314495968,-5,15,5,40
Skin/Body,Europe,Fragrance,Bobbi Brown,Toner,1251993,0.0,60,0.0,-100.0,0.0,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Frederic Malle,Bronzer,4602748,4786857.9,46,2201954.634,3.999999565476986,83.90663552985434,-3,4,4,30
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Mascara,817942,875197.94,54,472606.8876,6.999999999999984,4.696712147361467,0,7,6,15
Skin/Body,North America,Face Make-Up,Elizabeth Arden,Bronzer,3330514,3563650.0,57,2031280.4999999998,7.000000600507916,58.88939766680063,0,7,6,15
Hair/APDO,North America,Fragrance,Frederic Malle,Fragrance,4766399,4957055.0,51,2528098.05,4.000000839207973,35.91402947628834,-3,4,4,30
Skin/Body,South America,Tools,Frederic Malle,Fragrance,1402473,1458571.9,56,816800.2640000001,3.999998573947594,22.27340439471134,-3,4,5,40
Hair/APDO,South America,Hair Dye,Aveda,Toner,2143906,2465491.9,44,1084816.436,14.999999999999991,20.831249955061214,0,15,4,30
Hair/APDO,Europe,Make Up Brushes,Aveda,Toner,1947307,2239403.0,35,783791.0499999999,14.999997432351453,14.643431546332266,0,15,4,30
Hair/APDO,Europe,Tools,Aveda,Toner,3951001,4543651.1,32,1453968.352,14.999998734497911,74.30626852739881,0,15,4,30
Hair/APDO,Asia,Face Make-Up,Aveda,Toner,2889127,3322496.0,42,1395448.3199999998,14.999998269373416,19.86888059904571,0,15,4,30
Hair/APDO,Asia,Tools,Balmain,Lipstick,1751661,2014410.1,57,1148213.757,14.999997145566413,10.121021365507652,0,15,4,30
Skin/Body,North America,Fragrance,Elizabeth Arden,Mascara,2304053,2465336.7,38,936827.9460000001,6.999999565982207,23.312663419900456,0,7,6,15
Skin/Body,North America,Make Up Brushes,Kilian,Mascara,2082701,2395106.2,40,958042.4800000001,15.000002400728674,32.71662386078631,-5,15,5,40
Skin/Body,North America,Hair Dye,Bobbi Brown,Lipstick,1517497,1563021.9,46,718990.074,2.99999934102011,10.054919419087776,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Fragrance,Bobbi Brown,Lipstick,3594510,3702345.3,52,1925219.5559999999,3.0000000000000027,47.14513368352712,-1,3,7,14
Skin/Body,South America,Fragrance,Frederic Malle,Fragrance,690285,717896.4,40,287158.56,4.0000000000000036,18.993559090160833,-3,4,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Bronzer,3216826,3699349.9,48,1775687.9519999998,14.999999999999991,14.611489091183246,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Lipstick,1611288,1659626.6,33,547676.778,2.9999975175139415,12.646192684913526,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Fragrance,1331635,1384900.4,42,581658.168,4.0000000000000036,20.7134245165667,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Frederic Malle,Mascara,4951116,5149160.6,52,2677563.512,3.9999991921013223,36.7154971351076,-3,4,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Aveda,Mascara,1910808,2197429.2,44,966868.8480000001,15.000000000000014,24.06577985873442,-5,15,5,40
Hair/APDO,South America,Face Make-Up,Balmain,Fragrance,3413293,3925287.0,55,2158907.85,15.000001464861068,20.00752176843978,0,15,4,30
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Lipstick,4570101,5255616.1,48,2522695.7279999997,14.999998905932266,33.27374991382207,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Frederic Malle,Bronzer,882811,918123.44,52,477424.1888,4.0000000000000036,16.093364470145662,-3,4,4,30
Hair/APDO,North America,Face Make-Up,Bobbi Brown,Toner,4896208,5043094.2,49,2471116.158,2.9999991830412576,20.314962238058754,-1,3,7,14
Skin/Body,Europe,Face Make-Up,Frederic Malle,Toner,2199660,2287646.4,37,846429.168,4.0000000000000036,19.885240913230305,-3,4,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Elizabeth Arden,Bronzer,1347405,1441723.3,45,648775.485,6.999996289163257,10.514736803259524,0,7,6,15
