Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Margin ($),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Lipstick,1011162,0.0,42,0.0,-100.0,0.0,-1,3,7,14
Fragrance + Color Cosmetics,South America,Make Up Brushes,Aveda,Toner,2779042,3956686.9,57,2255311.533,42.375930266617054,39.99999979781064,-5,15,5,40
Skin/Body,Europe,Hair Dye,Elizabeth Arden,Fragrance,1239574,1326344.2,35,464220.47,7.000001613457529,18.291816926459596,0,7,6,15
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Toner,1119696,4454417.8,56,2494473.9680000003,297.82385576084937,40.00000035919397,-3,4,5,40
Hair/APDO,South America,Tools,Aveda,Bronzer,3476030,6198439.1,54,3347157.114,78.31949379032976,30.00000009679856,0,15,4,30
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Bronzer,2350924,2421451.7,42,1017009.714,2.9999991492706712,10.18571993816398,-1,3,7,14
Hair/APDO,Europe,Hair Dye,Kilian,Bronzer,1641452,1887669.8,49,924958.202,15.000000000000014,50.208627005215355,0,15,4,30
Skin/Body,Europe,Make Up Brushes,Kilian,Lipstick,1730796,1990415.4,44,875782.776,14.999999999999991,13.18869629599483,-5,15,5,40
Skin/Body,Asia,Hair Dye,Frederic Malle,Toner,2412493,2508992.7,42,1053776.9340000001,3.9999991709820604,12.530163685115783,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Aveda,Fragrance,4932027,5671831.0,46,2609042.2600000002,14.999998986218044,44.19433297851883,0,15,4,30
Skin/Body,North America,Hair Dye,Elizabeth Arden,Mascara,4615741,0.0,60,0.0,-100.0,0.0,0,7,6,15
Hair/APDO,North America,Hair Dye,Aveda,Mascara,2954698,1029202.0,42,432264.83999999997,-65.16726920991587,29.999999417024075,0,15,4,30
Skin/Body,Europe,Tools,Kilian,Toner,975278,1121569.7,49,549569.1529999999,14.999999999999991,9.053757491589367,-5,15,5,40
Skin/Body,Asia,Hair Dye,Bobbi Brown,Fragrance,2126528,2190323.8,52,1138968.376,2.999998118999603,20.446227575667606,-1,3,7,14
Skin/Body,Asia,Fragrance,Elizabeth Arden,Lipstick,3321839,3554367.7,41,1457290.757,6.999999096885801,32.377856922750055,0,7,6,15
Skin/Body,Asia,Make Up Brushes,Kilian,Fragrance,4379928,5036917.2,43,2165874.396,15.000000000000014,20.993809600272254,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Bronzer,3354119,3588907.3,30,1076672.19,6.999999105577337,28.902516292774898,0,7,6,15
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Toner,3099327,2388557.7,60,1433134.62,-22.93302062028304,40.00000033493016,-5,15,5,40
Fragrance + Color Cosmetics,North America,Tools,Aveda,Mascara,3449311,3966707.6,35,1388347.66,14.999998550435144,59.999999394964235,-5,15,5,40
Hair/APDO,Europe,Fragrance,Kilian,Toner,3966032,4560936.8,48,2189249.664,14.999999999999991,30.846288407297628,0,15,4,30
Skin/Body,South America,Hair Dye,Balmain,Bronzer,1081904,1244189.6,56,696746.1760000001,15.000000000000014,8.891386482744206,-5,15,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Frederic Malle,Fragrance,2522643,2623548.7,48,1259303.376,3.9999992071807267,24.098894663422495,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Bronzer,2823724,3247282.6,55,1786005.4300000002,15.000000000000014,26.243254052280207,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Kilian,Bronzer,920539,1058619.8,52,550482.2960000001,14.9999945683996,8.339291621858056,-5,15,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Toner,3997831,4117765.9,43,1770639.3369999998,2.9999992495930883,19.570324822745892,-1,3,7,14
Hair/APDO,Asia,Fragrance,Frederic Malle,Mascara,3022919,0.0,45,0.0,-100.0,0.0,-3,4,4,30
Skin/Body,South America,Make Up Brushes,Frederic Malle,Bronzer,4031674,4192941.0,35,1467529.3499999999,4.000000992143704,21.45668281269373,-3,4,5,40
Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Fragrance,2926105,2178174.2,54,1176214.0680000002,-25.560627523619274,15.000000034432508,0,7,6,15
Fragrance + Color Cosmetics,Europe,Hair Dye,Kilian,Mascara,770146,885667.9,49,433977.271,15.000000000000014,14.946498767147615,-5,15,5,40
Skin/Body,South America,Hair Dye,Balmain,Lipstick,4972089,5717902.4,44,2515877.0560000003,15.000001005613539,40.86200375650999,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Bobbi Brown,Bronzer,1146275,1065674.4,52,554150.688,-7.03152384898913,14.000000294273754,-1,3,7,14
Hair/APDO,Asia,Fragrance,Elizabeth Arden,Lipstick,4961213,5308497.9,31,1645634.3490000002,6.999999798436396,63.39808949838447,0,7,6,15
Hair/APDO,Europe,Tools,Kilian,Bronzer,1483667,1706217.1,46,784859.866,15.000003370028448,8.743331534226337,0,15,4,30
Fragrance + Color Cosmetics,North America,Tools,Kilian,Bronzer,2701340,3106541.0,35,1087289.3499999999,14.999999999999991,24.927814307574938,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Elizabeth Arden,Bronzer,1574477,1684690.4,44,741263.776,7.000000635131531,15.094701806529907,0,7,6,15
Skin/Body,North America,Fragrance,Frederic Malle,Fragrance,797584,0.0,35,0.0,-100.0,0.0,-3,4,5,40
Hair/APDO,Asia,Make Up Brushes,Bobbi Brown,Toner,2151348,662755.44,47,311495.05679999996,-69.19348055265814,13.999999907054706,-1,3,7,14
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Mascara,4990224,5450125.2,54,2943067.6080000005,9.216043207679657,29.999999834866177,-3,4,4,30
Hair/APDO,South America,Tools,Aveda,Mascara,1416004,1628404.6,42,683929.932,15.000000000000014,7.88136131846923,0,15,4,30
Hair/APDO,North America,Tools,Aveda,Lipstick,1775393,5438156.1,56,3045367.416,206.30717255278122,29.999999751754093,0,15,4,30
Skin/Body,Asia,Make Up Brushes,Balmain,Toner,2242955,1147056.8,57,653822.3759999999,-48.85957141360393,40.0000013948743,-5,15,5,40
Hair/APDO,Europe,Tools,Balmain,Fragrance,2135765,1239281.4,58,718783.2119999999,-41.97482400919578,30.0,0,15,4,30
Fragrance + Color Cosmetics,Europe,Fragrance,Frederic Malle,Fragrance,2505534,2520829.7,53,1336039.7410000002,0.6104766488900237,40.000000317355834,-3,4,5,40
Skin/Body,Asia,Fragrance,Elizabeth Arden,Fragrance,1436320,1646666.0,44,724533.04,14.644786677063614,15.000000182186312,0,7,6,15
Skin/Body,North America,Hair Dye,Elizabeth Arden,Mascara,4961902,0.0,50,0.0,-100.0,0.0,0,7,6,15
Skin/Body,Europe,Face Make-Up,Aveda,Lipstick,3377429,3884043.3,46,1786659.918,14.99999851958398,45.11076479861363,-5,15,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Elizabeth Arden,Lipstick,3863244,4133671.1,45,1860151.995,7.000000517699645,58.96040624926766,0,7,6,15
Fragrance + Color Cosmetics,South America,Tools,Elizabeth Arden,Fragrance,1597996,1348021.6,56,754892.0960000001,-15.642992848542791,15.00000044509674,0,7,6,15
Skin/Body,South America,Tools,Balmain,Bronzer,1168629,1343923.4,35,470373.18999999994,15.000004278517821,60.00000089290805,-5,15,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Mascara,4738340,0.0,44,0.0,-100.0,0.0,-3,4,5,40
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Mascara,2078232,2161361.3,33,713249.2289999999,4.000000962356465,30.80723613387071,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Toner,4718346,1306385.3,60,783831.18,-72.31264303211337,14.000000257198245,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Kilian,Toner,4843699,5570253.9,48,2673721.872,15.000001032268951,57.15898597274675,0,15,4,30
Hair/APDO,Asia,Hair Dye,Bobbi Brown,Fragrance,2265520,1696530.6,58,983987.748,-25.11517885518556,13.999999900974377,-1,3,7,14
Hair/APDO,South America,Hair Dye,Kilian,Toner,2265317,2605114.6,33,859687.8180000001,15.000002207196616,36.62145720559787,0,15,4,30
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Bronzer,2916826,3121003.8,37,1154771.406,6.999999314323158,34.25634703426393,0,7,6,15
Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Bronzer,2217534,2306235.4,42,968618.8679999999,4.000001803805486,60.00000104065701,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Kilian,Fragrance,3550999,4083648.9,31,1265931.159,15.000001408054464,23.921610390838268,0,15,4,30
Hair/APDO,South America,Hair Dye,Aveda,Lipstick,4223234,4856719.1,45,2185523.5949999997,14.999999999999991,46.430011089355425,0,15,4,30
Fragrance + Color Cosmetics,Europe,Hair Dye,Frederic Malle,Fragrance,3607548,3751849.9,50,1875924.95,3.9999994456068277,25.290498646193036,-3,4,5,40
Hair/APDO,Asia,Hair Dye,Balmain,Fragrance,4358884,1771576.0,52,921219.52,-59.35711984994324,30.00000042335187,0,15,4,30
Fragrance + Color Cosmetics,Europe,Hair Dye,Aveda,Bronzer,2862460,3291829.0,33,1086303.57,14.999999999999991,59.99999963546102,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Frederic Malle,Mascara,3835379,3988794.2,38,1515741.796,4.000001042921708,20.446598275306833,-3,4,4,30
Fragrance + Color Cosmetics,Asia,Face Make-Up,Balmain,Mascara,4380323,5037371.5,40,2014948.6,15.000001141468333,60.00000047643896,-5,15,5,40
Hair/APDO,Asia,Fragrance,Kilian,Toner,990999,1139648.8,34,387480.59200000006,14.999994954586239,9.729391334220546,0,15,4,30
Fragrance + Color Cosmetics,South America,Fragrance,Bobbi Brown,Toner,920602,948220.06,42,398252.4252,3.0000000000000027,8.76228855401083,-1,3,7,14
Fragrance + Color Cosmetics,South America,Fragrance,Bobbi Brown,Bronzer,3362349,1515024.4,52,787812.688,-54.94148882224897,14.000000125674545,-1,3,7,14
Skin/Body,Europe,Fragrance,Balmain,Lipstick,2220444,0.0,38,0.0,-100.0,0.0,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Elizabeth Arden,Lipstick,4857356,1208096.2,57,688614.8339999999,-75.12852259542022,15.000000552522245,0,7,6,15
Hair/APDO,North America,Hair Dye,Elizabeth Arden,Mascara,4591373,4912769.1,54,2652895.314,6.999999782200228,25.38076370479192,0,7,6,15
Fragrance + Color Cosmetics,Europe,Fragrance,Kilian,Toner,4407297,2917248.7,49,1429451.8630000001,-33.808665492704485,40.000000274231,-5,15,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Balmain,Fragrance,4734453,2447778.8,50,1223889.4,-48.29859331162438,40.0,-5,15,5,40
Skin/Body,South America,Fragrance,Elizabeth Arden,Mascara,3824024,4091705.7,41,1677599.337,7.000000523009264,24.850481746236067,0,7,6,15
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Lipstick,1861425,2140638.8,48,1027506.6239999998,15.000002686114122,35.84822452351244,-5,15,5,40
Hair/APDO,North America,Face Make-Up,Frederic Malle,Lipstick,2435657,2533083.3,41,1038564.1529999998,4.000000821133676,21.44999203311,-3,4,4,30
Skin/Body,Asia,Hair Dye,Frederic Malle,Toner,2452026,8009449.1,56,4485291.496,226.6461734092542,40.00000009988203,-3,4,5,40
Hair/APDO,South America,Make Up Brushes,Bobbi Brown,Fragrance,4628784,1133051.8,59,668500.562,-75.52160999519528,13.999999728167776,-1,3,7,14
Hair/APDO,North America,Fragrance,Bobbi Brown,Fragrance,3553380,3659981.4,37,1354193.118,3.0000000000000027,40.45907621576908,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Fragrance,1433476,2091703.2,44,920349.4079999999,45.91825743856192,14.000000133862207,-1,3,7,14
Fragrance + Color Cosmetics,South America,Hair Dye,Aveda,Bronzer,3509828,4036302.2,57,2300692.2539999997,15.000000000000014,21.431592994736437,-5,15,5,40
Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Bronzer,3699039,3957971.7,48,1899826.416,6.999999188978556,27.256578301351148,0,7,6,15
Skin/Body,South America,Make Up Brushes,Aveda,Bronzer,3060837,3519962.5,54,1900779.7500000002,14.999998366459888,26.496963001670576,-5,15,5,40
Hair/APDO,Asia,Hair Dye,Elizabeth Arden,Mascara,4169021,0.0,34,0.0,-100.0,0.0,0,7,6,15
Skin/Body,South America,Hair Dye,Aveda,Toner,768508,661998.27,59,390578.9793,-13.859287086146143,40.00000012084624,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Lipstick,1776485,1829779.6,36,658720.656,3.0000028145467095,12.246916601235936,-1,3,7,14
Hair/APDO,South America,Fragrance,Bobbi Brown,Lipstick,1027409,1058231.3,33,349216.329,3.000002919966649,6.050428388762889,-1,3,7,14
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Toner,3611500,3864305.0,34,1313863.7000000002,7.000000000000006,19.837677157676612,0,7,6,15
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Toner,4147965,4272404.0,39,1666237.56,3.000001205410374,17.971661630373028,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Kilian,Fragrance,2119282,2923558.1,58,1695663.6979999999,37.95040490128261,29.999999897385308,0,15,4,30
Hair/APDO,North America,Hair Dye,Balmain,Bronzer,1387099,1595163.9,39,622113.921,15.000003604645373,70.00000065823959,0,15,4,30
Skin/Body,Asia,Tools,Balmain,Lipstick,1444131,1660750.6,40,664300.2400000001,14.999996537710224,13.80092825304901,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Bobbi Brown,Lipstick,692458,713231.74,30,213969.522,3.0000000000000027,9.3698831180381,-1,3,7,14
Skin/Body,South America,Make Up Brushes,Aveda,Mascara,4396937,5056477.6,36,1820331.9359999998,15.00000113715525,38.06327478942631,-5,15,5,40
Hair/APDO,Europe,Face Make-Up,Frederic Malle,Toner,1850850,1924884.0,40,769953.6000000001,4.0000000000000036,10.595448281103074,-3,4,4,30
Hair/APDO,Europe,Face Make-Up,Kilian,Mascara,4330415,4979977.3,46,2290789.558,15.000001154623742,29.17221329331684,0,15,4,30
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Bronzer,3970431,4248361.2,54,2294115.0480000004,7.000000755585489,45.65334374358861,0,7,6,15
Skin/Body,Europe,Make Up Brushes,Frederic Malle,Lipstick,4728087,4917210.5,42,2065228.41,4.000000423004058,60.000000244040805,-3,4,5,40
Skin/Body,Europe,Hair Dye,Aveda,Fragrance,4424152,5087774.8,51,2594765.148,14.999999999999991,39.91219148865752,-5,15,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Kilian,Mascara,2183032,2510486.8,55,1380767.74,14.999999999999991,30.97543916691584,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Bobbi Brown,Mascara,1002264,1032331.9,38,392286.12200000003,2.9999980045177788,21.38911279690613,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Mascara,4675282,4815540.5,30,1444662.15,3.000000855563356,32.23094349361748,-1,3,7,14
Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Mascara,1444740,1661451.0,58,963641.58,14.999999999999991,7.811749627935351,-5,15,5,40
Skin/Body,South America,Tools,Frederic Malle,Fragrance,2787319,2898811.8,47,1362441.5459999999,4.000001435070755,34.1712123400511,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Bobbi Brown,Bronzer,2152131,2216694.9,42,931011.8579999999,2.9999986060328165,17.560611759030017,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Lipstick,3129137,3223011.1,30,966903.33,2.999999680423082,34.53969991008992,-1,3,7,14
Fragrance + Color Cosmetics,South America,Tools,Balmain,Toner,4361607,5015848.0,34,1705388.32,14.999998853633546,34.13975126381995,-5,15,5,40
Hair/APDO,Europe,Make Up Brushes,Kilian,Fragrance,2288220,3425430.1,52,1781223.652,49.69845993829265,30.000000087580244,0,15,4,30
Hair/APDO,Europe,Make Up Brushes,Kilian,Lipstick,2341646,2692892.9,51,1373375.379,14.999999999999991,23.584421482091898,0,15,4,30
Fragrance + Color Cosmetics,North America,Tools,Balmain,Bronzer,2319239,2667124.9,52,1386904.948,15.000002155879578,49.88906889097772,-5,15,5,40
Hair/APDO,Europe,Face Make-Up,Kilian,Fragrance,2479746,5121288.4,60,3072773.04,106.52471664436601,29.99999970710496,0,15,4,30
Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Fragrance,2004900,1862592.5,56,1043051.8,-7.097984936904589,15.00000016106583,0,7,6,15
Skin/Body,North America,Fragrance,Elizabeth Arden,Mascara,2880612,3082254.8,42,1294547.0159999998,6.9999986114061885,28.361357089352406,0,7,6,15
Hair/APDO,North America,Fragrance,Bobbi Brown,Bronzer,4625279,1266458.5,52,658558.42,-72.61876526799789,14.00000037585125,-1,3,7,14
Hair/APDO,South America,Face Make-Up,Aveda,Mascara,3477299,3998893.9,45,1799502.255,15.000001437897637,32.64006014092685,0,15,4,30
Fragrance + Color Cosmetics,South America,Fragrance,Frederic Malle,Fragrance,2046064,2127906.6,44,936278.9040000001,4.000001954973076,20.80862644608333,-3,4,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Fragrance,2206930,2921943.7,45,1314874.665,32.39856724046526,15.000000205342767,0,7,6,15
Skin/Body,South America,Make Up Brushes,Balmain,Fragrance,2309771,0.0,56,0.0,-100.0,0.0,-5,15,5,40
Skin/Body,Asia,Fragrance,Bobbi Brown,Toner,2834482,2919516.5,51,1488953.415,3.0000014111925877,29.692424629112235,-1,3,7,14
Fragrance + Color Cosmetics,South America,Tools,Balmain,Fragrance,1784283,2051925.4,42,861808.668,14.999997197753935,13.966177357829473,-5,15,5,40
Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Fragrance,2003061,2063152.8,42,866524.176,2.999998502292245,44.01469063587645,-1,3,7,14
Hair/APDO,South America,Make Up Brushes,Frederic Malle,Mascara,4848530,0.0,45,0.0,-100.0,0.0,-3,4,4,30
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Bronzer,906547,1042529.0,38,396161.02,14.99999448456617,4.455610204059347,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Bobbi Brown,Toner,3691849,409187.45,55,225053.09750000003,-88.91646299726776,13.999999760500966,-1,3,7,14
Hair/APDO,South America,Hair Dye,Balmain,Toner,2041037,2347192.5,35,821517.375,14.999997550264887,69.9999988070855,0,15,4,30
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Lipstick,4462931,4596818.9,32,1470982.0480000002,2.9999993277960213,19.33629728061849,-1,3,7,14
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Bronzer,2932665,3372564.7,54,1821184.9380000003,14.999998295066108,14.413828000151893,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Toner,2291396,4557511.3,50,2278755.65,98.89671187346055,39.999999824465604,-5,15,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Aveda,Lipstick,4518293,0.0,58,0.0,-100.0,0.0,-5,15,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Bronzer,4601599,4923710.9,40,1969484.3600000003,6.99999934805271,25.27621066451363,0,7,6,15
Skin/Body,South America,Hair Dye,Balmain,Bronzer,4275702,4917057.3,51,2507699.2229999998,14.999999999999991,35.13890231207424,-5,15,5,40
Skin/Body,South America,Hair Dye,Bobbi Brown,Toner,4305721,0.0,44,0.0,-100.0,0.0,-1,3,7,14
Skin/Body,Europe,Tools,Balmain,Lipstick,658477,757248.55,33,249892.02150000003,15.000000000000014,5.302926334025805,-5,15,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Toner,4188173,4816399.0,45,2167379.5500000003,15.000001193837974,19.0235482854125,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Tools,Aveda,Lipstick,1301125,0.0,48,0.0,-100.0,0.0,-5,15,5,40
Fragrance + Color Cosmetics,South America,Tools,Elizabeth Arden,Bronzer,4362949,4668355.4,55,2567595.47,6.999999312391703,51.94674408619993,0,7,6,15
Hair/APDO,North America,Hair Dye,Elizabeth Arden,Lipstick,2104592,2251913.4,47,1058399.298,6.999998099394089,11.634025684018932,0,7,6,15
Skin/Body,Europe,Hair Dye,Kilian,Fragrance,4716794,5424313.1,47,2549427.1569999997,14.999999999999991,60.00000022122616,-5,15,5,40
Skin/Body,North America,Make Up Brushes,Aveda,Bronzer,4695843,5400219.5,31,1674068.045,15.000001064771551,60.00000022221319,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Mascara,4573542,4893689.9,33,1614917.6670000001,6.999999125404344,39.41031078360201,0,7,6,15
Fragrance + Color Cosmetics,Europe,Fragrance,Aveda,Toner,2024631,2328325.6,37,861480.4720000001,14.999997530414188,23.63182446559454,-5,15,5,40
Hair/APDO,Asia,Hair Dye,Bobbi Brown,Toner,4683583,4824090.5,40,1929636.2000000002,3.0000002135117443,39.8090470765994,-1,3,7,14
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Bronzer,4328239,4458086.2,58,2585689.996,3.00000069312254,18.75272486062542,-1,3,7,14
Hair/APDO,South America,Face Make-Up,Balmain,Bronzer,2807600,3228740.0,34,1097771.6,14.999999999999991,14.401371203012362,0,15,4,30
Hair/APDO,Asia,Hair Dye,Kilian,Bronzer,966589,1111577.3,59,655830.607,14.999994827170603,48.892717440242436,0,15,4,30
Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Bronzer,2299971,2368970.1,59,1397692.359,2.9999986956357416,11.25889996621052,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Tools,Aveda,Lipstick,1073881,1234963.1,60,740977.86,14.999995343990635,14.687459831273031,-5,15,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Aveda,Bronzer,4378551,5035333.7,37,1863073.469,15.000001141930298,26.736160253580692,-5,15,5,40
Fragrance + Color Cosmetics,South America,Tools,Frederic Malle,Fragrance,2113560,2024821.8,59,1194644.862,-4.198518140010221,40.000000790193006,-3,4,5,40
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Bronzer,3695741,4250102.2,51,2167552.122,15.000001352908665,19.32344911908105,-5,15,5,40
Hair/APDO,South America,Fragrance,Elizabeth Arden,Fragrance,1050428,1123958.0,41,460822.77999999997,7.000003807971611,85.00000060500483,0,7,6,15
Skin/Body,South America,Tools,Frederic Malle,Bronzer,897172,933058.88,36,335901.1968,4.0000000000000036,10.998904142121356,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Mascara,1254085,1442197.7,41,591301.0569999999,14.999996013029415,24.15177514155739,-5,15,5,40
Skin/Body,Europe,Fragrance,Bobbi Brown,Toner,1251993,0.0,60,0.0,-100.0,0.0,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Frederic Malle,Bronzer,4602748,4786857.9,46,2201954.634,3.999999565476986,70.00000029246742,-3,4,4,30
Fragrance + Color Cosmetics,Europe,Make Up Brushes,Elizabeth Arden,Mascara,817942,3133953.6,54,1692334.9440000001,283.1510791718729,15.000000071794299,0,7,6,15
Skin/Body,North America,Face Make-Up,Elizabeth Arden,Bronzer,3330514,3563650.0,57,2031280.4999999998,7.000000600507916,58.88939766680063,0,7,6,15
Hair/APDO,North America,Fragrance,Frederic Malle,Fragrance,4766399,4957055.0,51,2528098.05,4.000000839207973,38.013186219257115,-3,4,4,30
Skin/Body,South America,Tools,Frederic Malle,Fragrance,1402473,3393279.4,56,1900236.4640000002,141.94971311390665,39.99999962278379,-3,4,5,40
Hair/APDO,South America,Hair Dye,Aveda,Toner,2143906,2465491.9,44,1084816.436,14.999999999999991,23.569989101843664,0,15,4,30
Hair/APDO,Europe,Make Up Brushes,Aveda,Toner,1947307,2239403.0,35,783791.0499999999,14.999997432351453,11.175243613896278,0,15,4,30
Hair/APDO,Europe,Tools,Aveda,Toner,3951001,4543651.1,32,1453968.352,14.999998734497911,69.99999938375551,0,15,4,30
Hair/APDO,Asia,Face Make-Up,Aveda,Toner,2889127,3322496.0,42,1395448.3199999998,14.999998269373416,19.86888059904571,0,15,4,30
Hair/APDO,Asia,Tools,Balmain,Lipstick,1751661,2014410.1,57,1148213.757,14.999997145566413,9.232861288096952,0,15,4,30
Skin/Body,North America,Fragrance,Elizabeth Arden,Mascara,2304053,2465336.7,38,936827.9460000001,6.999999565982207,22.68478728435614,0,7,6,15
Skin/Body,North America,Make Up Brushes,Kilian,Mascara,2082701,3283770.6,40,1313508.2400000002,57.66884444766676,40.000000487244755,-5,15,5,40
Skin/Body,North America,Hair Dye,Bobbi Brown,Lipstick,1517497,1563021.9,46,718990.074,2.99999934102011,10.917567859801114,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Fragrance,Bobbi Brown,Lipstick,3594510,675701.08,52,351364.5616,-81.2018583895997,14.00000001657538,-1,3,7,14
Skin/Body,South America,Fragrance,Frederic Malle,Fragrance,690285,717896.4,40,287158.56,4.0000000000000036,60.0,-3,4,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Bronzer,3216826,3699349.9,48,1775687.9519999998,14.999999999999991,14.611489091183246,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Lipstick,1611288,1659626.6,33,547676.778,2.9999975175139415,12.643568308232275,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Fragrance,1331635,1384900.4,42,581658.168,4.0000000000000036,19.739852677426953,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Frederic Malle,Mascara,4951116,5149160.6,52,2677563.512,3.9999991921013223,34.70950135380696,-3,4,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Aveda,Mascara,1910808,2197429.2,44,966868.8480000001,15.000000000000014,22.214840288652407,-5,15,5,40
Hair/APDO,South America,Face Make-Up,Balmain,Fragrance,3413293,6725901.2,55,3699245.6600000006,97.0502151441438,29.999999955396312,0,15,4,30
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Lipstick,4570101,5255616.1,48,2522695.7279999997,14.999998905932266,33.27374991382207,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Frederic Malle,Bronzer,882811,2051510.5,52,1066785.46,132.38388511244196,29.99999970753257,-3,4,4,30
Hair/APDO,North America,Face Make-Up,Bobbi Brown,Toner,4896208,5043094.2,49,2471116.158,2.9999991830412576,21.157040086287566,-1,3,7,14
Skin/Body,Europe,Face Make-Up,Frederic Malle,Toner,2199660,2287646.4,37,846429.168,4.0000000000000036,20.345347314884222,-3,4,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Elizabeth Arden,Bronzer,1347405,1441723.3,45,648775.485,6.999996289163257,9.709097002103285,0,7,6,15
Hair/APDO,South America,Tools,Frederic Malle,Fragrance,4288264,2620430.5,54,1415032.4700000002,-38.89297627198326,30.000000114485005,-3,4,4,30
Skin/Body,Europe,Face Make-Up,Balmain,Toner,2172349,2498201.4,52,1299064.728,15.000002301655947,60.0,-5,15,5,40
Skin/Body,South America,Hair Dye,Kilian,Fragrance,3667126,4123061.3,54,2226453.102,12.43304156988334,40.00000019403059,-5,15,5,40
