Year,Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
1,Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Lipstick,4730258.0,5061376.1,47,7.000000845619825,55.01340766573185,0,7,6,15
1,Skin/Body,Europe,Fragrance,Frederic Malle,Fragrance,822918.0,855834.72,54,4.0000000000000036,17.30021641049902,-3,4,5,40
1,Skin/Body,Europe,Face Make-Up,Elizabeth Arden,Bronzer,1786585.0,1911646.0,55,7.000002798635396,20.77817546705641,0,7,6,15
1,Skin/Body,North America,Hair Dye,Aveda,Toner,1514929.0,1742168.4,35,15.0000033004847,27.48596891722597,-5,15,5,40
1,Skin/Body,Europe,Make Up Brushes,Kilian,Mascara,4585412.0,5273223.8,46,14.999999999999991,34.940920743572725,-5,15,5,40
1,Skin/Body,Europe,Hair Dye,Bobbi Brown,Fragrance,1216756.0,1253258.7,39,3.0000016437149224,22.740089449718695,-1,3,7,14
1,Hair/APDO,North America,Face Make-Up,Frederic Malle,Bronzer,4684056.0,4871418.2,42,3.999999146039257,41.51291277702791,-3,4,4,30
1,Skin/Body,South America,Hair Dye,Aveda,Lipstick,863476.0,992997.4,55,15.000000000000014,52.909587348895585,-5,15,5,40
1,Fragrance + Color Cosmetics,Europe,Hair Dye,Bobbi Brown,Toner,3796050.0,3909931.5,30,3.0000000000000027,25.412254267564048,-1,3,7,14
1,Skin/Body,Asia,Face Make-Up,Frederic Malle,Fragrance,1376031.0,1431072.2,50,3.9999970930887363,27.461012462736896,-3,4,5,40
1,Skin/Body,South America,Face Make-Up,Elizabeth Arden,Mascara,4631479.0,4955682.5,52,6.999999352258746,30.465456174496264,0,7,6,15
1,Fragrance + Color Cosmetics,Europe,Tools,Kilian,Mascara,3851278.0,4428969.7,33,15.000000000000014,46.23616076680938,-5,15,5,40
1,Hair/APDO,South America,Make Up Brushes,Balmain,Lipstick,1179418.0,1356330.7,59,14.999999999999991,7.768627790395952,0,15,4,30
1,Skin/Body,South America,Hair Dye,Kilian,Mascara,3221864.0,3705143.6,31,15.000000000000014,35.620260934400235,-5,15,5,40
1,Skin/Body,Asia,Fragrance,Kilian,Lipstick,4375754.0,5032117.1,58,14.999999999999991,44.12666415013738,-5,15,5,40
1,Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Mascara,2158987.0,2482835.0,34,14.999997684099075,26.23741599545723,-5,15,5,40
1,Hair/APDO,Europe,Hair Dye,Bobbi Brown,Toner,3891418.0,4008160.5,34,2.999998972097062,51.87248725038132,-1,3,7,14
1,Hair/APDO,North America,Tools,Kilian,Mascara,3477590.0,3999228.5,54,14.999999999999991,21.01494437650491,0,15,4,30
1,Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Toner,1691902.0,1810335.1,37,6.999997635796884,11.699266627307969,0,7,6,15
1,Skin/Body,North America,Tools,Elizabeth Arden,Lipstick,1275435.0,1364715.5,47,7.000003920231146,41.65259771821317,0,7,6,15
1,Hair/APDO,South America,Hair Dye,Kilian,Fragrance,2064718.0,2374425.7,55,15.000000000000014,41.66610462313364,0,15,4,30
1,Fragrance + Color Cosmetics,Asia,Fragrance,Frederic Malle,Fragrance,2024102.0,2105066.1,51,4.0000009880925,15.559710101767287,-3,4,5,40
1,Fragrance + Color Cosmetics,South America,Tools,Kilian,Toner,704615.0,810307.25,45,14.999999999999991,9.036662934657521,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Tools,Frederic Malle,Bronzer,781570.0,812832.8,36,4.0000000000000036,15.525898533713697,-3,4,5,40
1,Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Toner,3047500.0,3504625.0,41,14.999999999999991,22.981112127466556,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Tools,Balmain,Mascara,1309942.0,1506433.3,52,15.000000000000014,14.594822945914427,-5,15,5,40
1,Hair/APDO,South America,Fragrance,Bobbi Brown,Fragrance,2188472.0,2254126.2,51,3.00000182775928,13.538451777203097,-1,3,7,14
1,Skin/Body,Europe,Fragrance,Aveda,Mascara,2808989.0,0.0,41,-100.0,0.0,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Face Make-Up,Frederic Malle,Mascara,1520154.0,1580960.2,59,4.000002631312349,26.642936498290524,-3,4,5,40
1,Hair/APDO,North America,Tools,Frederic Malle,Toner,3303696.0,3435843.8,56,3.9999987892348488,32.10980847043407,-3,4,4,30
1,Skin/Body,Europe,Tools,Bobbi Brown,Lipstick,3206871.0,3303077.1,45,2.999999064508674,18.32276157411514,-1,3,7,14
1,Hair/APDO,North America,Hair Dye,Elizabeth Arden,Lipstick,4944499.0,5290613.9,60,6.999999393265122,24.331996783287757,0,7,6,15
1,Skin/Body,North America,Fragrance,Balmain,Fragrance,1049239.0,1206624.9,43,15.000004765358499,8.562044819910831,-5,15,5,40
1,Fragrance + Color Cosmetics,Europe,Make Up Brushes,Frederic Malle,Fragrance,1770464.0,0.0,54,-100.0,0.0,-3,4,5,40
1,Skin/Body,Europe,Fragrance,Kilian,Lipstick,3688729.0,4242038.3,53,14.999998644519552,26.643658318881485,-5,15,5,40
1,Skin/Body,North America,Tools,Balmain,Bronzer,1410775.0,1622391.3,35,15.000003544151275,12.987728899942748,-5,15,5,40
1,Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Fragrance,4873656.0,5214811.9,31,6.999999589630468,51.72630443616225,0,7,6,15
1,Hair/APDO,Asia,Make Up Brushes,Balmain,Bronzer,931413.0,1071124.9,58,14.999994631812097,17.448094591332072,0,15,4,30
1,Skin/Body,South America,Tools,Elizabeth Arden,Mascara,3707393.0,3966910.5,40,6.99999973026868,82.29382993431436,0,7,6,15
1,Skin/Body,Europe,Fragrance,Kilian,Mascara,645271.0,742061.65,32,15.000000000000014,4.660787021688471,-5,15,5,40
1,Fragrance + Color Cosmetics,North America,Tools,Elizabeth Arden,Lipstick,576898.0,617280.86,38,7.000000000000006,12.26776434810205,0,7,6,15
1,Fragrance + Color Cosmetics,North America,Tools,Balmain,Mascara,2329553.0,2678985.9,32,14.99999785366548,50.11093110902228,-5,15,5,40
1,Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Toner,2175843.0,2502219.5,35,15.000002297959924,20.221948500071974,-5,15,5,40
1,Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Lipstick,3114235.0,3581370.3,53,15.000001605530722,26.408099093589456,-5,15,5,40
1,Skin/Body,North America,Face Make-Up,Kilian,Mascara,1642953.0,1889396.0,41,15.00000304330069,26.255355789867107,-5,15,5,40
1,Skin/Body,South America,Fragrance,Aveda,Toner,1105409.0,1271220.4,56,15.000004523212663,7.4801415197468915,-5,15,5,40
1,Hair/APDO,Europe,Face Make-Up,Aveda,Mascara,4657893.0,5356577.0,47,15.000001073446722,37.35339899468815,0,15,4,30
1,Skin/Body,Asia,Tools,Bobbi Brown,Fragrance,4666769.0,4806772.1,42,3.000000642843048,33.60781466407868,-1,3,7,14
1,Skin/Body,Asia,Tools,Balmain,Mascara,1156951.0,1330493.7,32,15.000004321704207,15.438885737211331,-5,15,5,40
1,Fragrance + Color Cosmetics,Asia,Face Make-Up,Aveda,Fragrance,2866610.0,3296601.5,30,14.999999999999991,29.523448889650243,-5,15,5,40
1,Skin/Body,South America,Face Make-Up,Kilian,Fragrance,2255692.0,2594045.8,40,14.999999999999991,13.017746835118688,-5,15,5,40
1,Skin/Body,North America,Hair Dye,Bobbi Brown,Toner,2226470.0,2293264.1,35,3.0000000000000027,14.75256727508863,-1,3,7,14
1,Skin/Body,South America,Tools,Frederic Malle,Lipstick,1209662.0,1258048.5,48,4.0000016533544125,19.211273018944084,-3,4,5,40
1,Hair/APDO,Europe,Hair Dye,Balmain,Fragrance,2639686.0,3035638.9,59,14.999999999999991,21.359587745819013,0,15,4,30
1,Hair/APDO,Europe,Make Up Brushes,Frederic Malle,Fragrance,4261675.0,4432142.0,58,4.0000000000000036,80.22887086423871,-3,4,4,30
1,Hair/APDO,Europe,Tools,Elizabeth Arden,Toner,4598064.0,0.0,46,-100.0,0.0,0,7,6,15
1,Hair/APDO,Europe,Make Up Brushes,Aveda,Toner,1100530.0,1265609.5,45,14.999999999999991,8.27580657775211,0,15,4,30
1,Fragrance + Color Cosmetics,South America,Hair Dye,Kilian,Mascara,2164221.0,2488854.1,60,14.999997689699907,16.32032960473799,-5,15,5,40
1,Skin/Body,North America,Make Up Brushes,Bobbi Brown,Bronzer,638563.0,657719.89,47,3.0000000000000027,19.577889184514905,-1,3,7,14
1,Hair/APDO,Asia,Fragrance,Bobbi Brown,Lipstick,4441237.0,4574474.1,39,2.999999774837492,32.89877789535679,-1,3,7,14
1,Skin/Body,Europe,Hair Dye,Balmain,Mascara,4076511.0,4687987.7,47,15.000001226539062,52.15566156142467,-5,15,5,40
1,Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Toner,3273939.0,3372157.2,32,3.0000009163273944,25.695508685519066,-1,3,7,14
1,Skin/Body,Asia,Tools,Balmain,Lipstick,3677326.0,4228924.9,35,15.000000000000014,49.07192594925316,-5,15,5,40
1,Hair/APDO,Asia,Face Make-Up,Balmain,Mascara,3034937.0,3490177.5,52,14.99999835251935,44.0327365863645,0,15,4,30
1,Fragrance + Color Cosmetics,Europe,Hair Dye,Aveda,Bronzer,3210626.0,3692219.9,46,14.999999999999991,52.866466900024136,-5,15,5,40
1,Skin/Body,North America,Tools,Aveda,Toner,944191.0,1085819.6,49,14.999994704461294,21.285644626796934,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Make Up Brushes,Elizabeth Arden,Toner,4222946.0,4518552.2,56,6.999999526396983,32.954580892733915,0,7,6,15
1,Skin/Body,Europe,Make Up Brushes,Bobbi Brown,Fragrance,1910706.0,1968027.2,50,3.0000010467335025,38.627488518981714,-1,3,7,14
1,Skin/Body,North America,Face Make-Up,Balmain,Lipstick,1419484.0,0.0,55,-100.0,0.0,-5,15,5,40
1,Hair/APDO,Asia,Fragrance,Kilian,Bronzer,4061963.0,4671257.4,47,14.999998769068078,49.02536778675571,0,15,4,30
1,Hair/APDO,Asia,Make Up Brushes,Elizabeth Arden,Lipstick,2942266.0,3148224.6,46,6.999999320251815,34.23228571889609,0,7,6,15
1,Fragrance + Color Cosmetics,Europe,Make Up Brushes,Balmain,Fragrance,4477019.0,5148571.8,41,14.99999888318544,54.359300664811784,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Make Up Brushes,Elizabeth Arden,Lipstick,1018349.0,1089633.4,59,6.99999705405514,7.946884407736772,0,7,6,15
1,Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Bronzer,4497615.0,4632543.5,38,3.0000011117003123,35.29952925690857,-1,3,7,14
1,Skin/Body,Asia,Tools,Aveda,Mascara,1109996.0,1276495.4,53,14.999999999999991,9.096299841346847,-5,15,5,40
1,Skin/Body,Asia,Tools,Frederic Malle,Mascara,888590.0,924133.6,43,4.0000000000000036,36.73315227514273,-3,4,5,40
1,Hair/APDO,Europe,Face Make-Up,Aveda,Lipstick,2879877.0,3311858.6,30,15.000001736185254,23.094818892697575,0,15,4,30
1,Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Toner,1936536.0,2072093.5,53,6.999998967228072,16.315782026484126,0,7,6,15
1,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Bobbi Brown,Lipstick,2278599.0,2346957.0,39,3.0000013165984996,16.383056018911045,-1,3,7,14
1,Fragrance + Color Cosmetics,Asia,Fragrance,Frederic Malle,Lipstick,4870380.0,5065195.2,30,4.0000000000000036,37.439664683623555,-3,4,5,40
1,Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Mascara,4382149.0,4513613.5,51,3.0000006845956273,18.142417073764133,-1,3,7,14
1,Hair/APDO,Europe,Hair Dye,Frederic Malle,Mascara,2491083.0,2590726.3,39,3.999999197136339,13.280088478210295,-3,4,4,30
1,Skin/Body,Asia,Face Make-Up,Aveda,Toner,1943717.0,2235274.6,56,15.000002572390937,16.91778250270439,-5,15,5,40
1,Skin/Body,Europe,Fragrance,Kilian,Mascara,864359.0,994012.85,41,14.999999999999991,6.243257808393101,-5,15,5,40
1,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Elizabeth Arden,Toner,657702.0,703741.14,60,7.000000000000006,8.170132983599796,0,7,6,15
1,Hair/APDO,Asia,Make Up Brushes,Elizabeth Arden,Mascara,2368670.0,2534476.9,51,7.000000000000006,27.558687327690034,0,7,6,15
1,Hair/APDO,South America,Fragrance,Bobbi Brown,Mascara,1432817.0,1475801.5,43,2.9999993020741744,8.863774992045254,-1,3,7,14
1,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Lipstick,2680338.0,3082388.7,42,15.000000000000014,20.65312988764419,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Make Up Brushes,Aveda,Fragrance,764500.0,879175.0,52,14.999999999999991,9.628538661133124,-5,15,5,40
1,Hair/APDO,Asia,Face Make-Up,Bobbi Brown,Mascara,2440369.0,2513580.1,35,3.000001229322291,39.7958618878872,-1,3,7,14
1,Hair/APDO,Europe,Tools,Kilian,Toner,1890281.0,2173823.1,32,14.999997354890638,12.54111059925293,0,15,4,30
1,Hair/APDO,South America,Tools,Aveda,Lipstick,2068560.0,2378844.0,36,14.999999999999991,12.886158394619773,0,15,4,30
1,Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Bronzer,1495843.0,1720219.5,34,15.000003342596791,9.92207721944119,-5,15,5,40
1,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Lipstick,2863999.0,2978559.0,48,4.000001396648534,38.254599213058185,-3,4,5,40
1,Skin/Body,Asia,Hair Dye,Aveda,Mascara,2116449.0,2433916.4,33,15.00000236244765,28.951460210626134,-5,15,5,40
1,Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Mascara,2877074.0,3078469.2,48,7.000000695150699,48.53032132612176,0,7,6,15
1,Fragrance + Color Cosmetics,Europe,Tools,Bobbi Brown,Toner,4662065.0,4801927.0,42,3.000001072486125,37.268053384775726,-1,3,7,14
1,Skin/Body,South America,Fragrance,Balmain,Mascara,4852099.0,5579913.8,37,14.999998969518135,38.95088566467991,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Mascara,4459076.0,4592848.3,52,3.000000448523421,21.367725897761762,-1,3,7,14
1,Skin/Body,Europe,Tools,Kilian,Bronzer,2698611.0,3103402.6,58,14.999998147194994,29.45484065327999,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Fragrance,Balmain,Lipstick,3113275.0,3580266.3,54,15.000001606025792,43.839867300959504,-5,15,5,40
1,Fragrance + Color Cosmetics,South America,Tools,Aveda,Lipstick,561367.0,645572.05,37,15.000000000000014,6.3975320352622145,-5,15,5,40
1,Skin/Body,South America,Face Make-Up,Frederic Malle,Toner,3984239.0,4143608.6,51,4.000001003955833,43.89901476178117,-3,4,5,40
1,Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Lipstick,1423780.0,1466493.4,30,3.0000000000000027,5.7856240336874505,-1,3,7,14
1,Hair/APDO,Asia,Fragrance,Kilian,Bronzer,798090.0,917803.5,57,14.999999999999991,9.632450171440272,0,15,4,30
1,Skin/Body,South America,Tools,Bobbi Brown,Fragrance,2305808.0,2374982.2,46,2.999998265250192,34.24410507716438,-1,3,7,14
1,Hair/APDO,South America,Make Up Brushes,Balmain,Fragrance,1437841.0,1653517.1,49,14.999996522564052,9.4708162949898,0,15,4,30
1,Fragrance + Color Cosmetics,Europe,Fragrance,Aveda,Bronzer,1707068.0,1963128.2,55,14.999999999999991,24.929788432937354,-5,15,5,40
1,Skin/Body,South America,Face Make-Up,Elizabeth Arden,Fragrance,3355994.0,3590913.6,50,7.00000059594863,22.075429753056742,0,7,6,15
1,Skin/Body,North America,Fragrance,Balmain,Bronzer,4342323.0,4993671.5,39,15.00000115145741,35.434408156927105,-5,15,5,40
1,Skin/Body,Europe,Face Make-Up,Balmain,Mascara,2424401.0,2788061.1,54,14.999997937634912,52.74163172941185,-5,15,5,40
1,Skin/Body,North America,Face Make-Up,Frederic Malle,Bronzer,4706419.0,0.0,35,-100.0,0.0,-3,4,5,40
1,Hair/APDO,Asia,Tools,Bobbi Brown,Mascara,2548891.0,2625357.7,39,2.999998823017558,25.13062988209645,-1,3,7,14
1,Hair/APDO,Asia,Hair Dye,Aveda,Lipstick,3622951.0,0.0,52,-100.0,0.0,0,15,4,30
1,Skin/Body,Asia,Tools,Elizabeth Arden,Mascara,1464918.0,0.0,30,-100.0,0.0,0,7,6,15
1,Hair/APDO,Europe,Face Make-Up,Frederic Malle,Mascara,3333552.0,3466894.1,47,4.00000059996064,19.36077729255345,-3,4,4,30
1,Fragrance + Color Cosmetics,Asia,Fragrance,Bobbi Brown,Toner,3027576.0,3118403.3,37,3.0000006605944707,39.709300063841184,-1,3,7,14
1,Fragrance + Color Cosmetics,Asia,Fragrance,Kilian,Toner,3430639.0,3945234.9,60,15.000001457454415,34.12286402292173,-5,15,5,40
1,Fragrance + Color Cosmetics,North America,Tools,Kilian,Mascara,3127144.0,3596215.6,59,15.000000000000014,32.47585905316159,-5,15,5,40
1,Skin/Body,North America,Fragrance,Aveda,Lipstick,3119980.0,0.0,50,-100.0,0.0,-5,15,5,40
1,Hair/APDO,North America,Face Make-Up,Bobbi Brown,Mascara,4199181.0,4325156.4,58,2.9999992855749724,17.422912492829926,-1,3,7,14
1,Fragrance + Color Cosmetics,South America,Hair Dye,Frederic Malle,Fragrance,3890742.0,4046371.7,38,4.000000514040769,73.13966442316985,-3,4,5,40
1,Hair/APDO,North America,Face Make-Up,Kilian,Lipstick,2076590.0,2388078.5,50,14.999999999999991,32.78037666434558,0,15,4,30
1,Skin/Body,Asia,Hair Dye,Aveda,Toner,3860160.0,4439184.0,57,14.999999999999991,52.80413860708123,-5,15,5,40
1,Skin/Body,Asia,Fragrance,Balmain,Bronzer,4495609.0,5169950.3,35,14.999998887803635,79.0963272483653,-5,15,5,40
1,Hair/APDO,South America,Hair Dye,Frederic Malle,Lipstick,725049.0,754050.96,32,4.0000000000000036,7.66687085600591,-3,4,4,30
1,Fragrance + Color Cosmetics,Europe,Make Up Brushes,Aveda,Fragrance,2880932.0,3313071.8,55,14.999999999999991,38.48126686458982,-5,15,5,40
1,Fragrance + Color Cosmetics,Asia,Tools,Bobbi Brown,Bronzer,3017334.0,3107854.0,44,2.999999337163195,32.08770870689875,-1,3,7,14
1,Fragrance + Color Cosmetics,Europe,Hair Dye,Bobbi Brown,Toner,3310860.0,3410185.8,40,3.0000000000000027,22.16420125243532,-1,3,7,14
1,Skin/Body,South America,Face Make-Up,Aveda,Bronzer,2201667.0,2531917.1,44,15.000002271006462,25.82721188648826,-5,15,5,40
1,Hair/APDO,South America,Make Up Brushes,Aveda,Fragrance,1857133.0,2135702.9,51,14.999997307678004,74.8068429481555,0,15,4,30
1,Skin/Body,Asia,Tools,Bobbi Brown,Toner,1752078.0,1804640.3,58,2.9999977169966163,12.61761853401108,-1,3,7,14
1,Hair/APDO,Asia,Hair Dye,Bobbi Brown,Mascara,1198956.0,1234924.7,31,3.0000016681179353,9.681863723919818,-1,3,7,14
1,Fragrance + Color Cosmetics,North America,Face Make-Up,Bobbi Brown,Mascara,4757950.0,4900688.5,36,3.0000000000000027,39.278632558891296,-1,3,7,14
1,Hair/APDO,South America,Fragrance,Frederic Malle,Fragrance,655683.0,0.0,39,-100.0,0.0,-3,4,4,30
1,Fragrance + Color Cosmetics,South America,Fragrance,Bobbi Brown,Fragrance,4692814.0,4833598.4,39,2.999999573816492,37.85180041996374,-1,3,7,14
1,Hair/APDO,North America,Tools,Elizabeth Arden,Bronzer,3829049.0,4097082.4,38,6.99999921651564,32.029766003647794,0,7,6,15
1,Skin/Body,South America,Hair Dye,Frederic Malle,Lipstick,2275767.0,2366797.7,58,4.000000878824594,34.93057276262476,-3,4,5,40
1,Skin/Body,Europe,Face Make-Up,Aveda,Bronzer,1997618.0,2297260.7,47,15.000000000000014,26.68126462925851,-5,15,5,40
1,Hair/APDO,Europe,Fragrance,Frederic Malle,Toner,3058944.0,3181301.8,33,4.000001307640799,39.14577959810192,-3,4,4,30
1,Hair/APDO,Europe,Tools,Kilian,Toner,1512384.0,1739241.6,41,15.000000000000014,10.03394492607132,0,15,4,30
1,Hair/APDO,North America,Fragrance,Elizabeth Arden,Fragrance,4900072.0,5243077.0,44,6.999999183685457,60.723914559753624,0,7,6,15
1,Fragrance + Color Cosmetics,North America,Tools,Kilian,Lipstick,757681.0,871333.15,31,15.000000000000014,7.868630726074185,-5,15,5,40
1,Hair/APDO,Europe,Tools,Kilian,Lipstick,4887814.0,5620986.1,40,14.999999999999991,32.42830953308178,0,15,4,30
1,Fragrance + Color Cosmetics,South America,Make Up Brushes,Frederic Malle,Mascara,3758084.0,3908407.4,36,4.000001064372172,34.51013854367508,-3,4,5,40
1,Skin/Body,Asia,Face Make-Up,Kilian,Lipstick,4810796.0,5532415.4,56,15.000000000000014,58.78877523038699,-5,15,5,40
1,Skin/Body,Asia,Hair Dye,Bobbi Brown,Fragrance,4577716.0,4715047.5,41,3.0000004368990973,34.62639196023258,-1,3,7,14
1,Fragrance + Color Cosmetics,Asia,Hair Dye,Balmain,Bronzer,4668962.0,5369306.3,58,14.999999999999991,52.183306026696805,-5,15,5,40
1,Fragrance + Color Cosmetics,Europe,Hair Dye,Bobbi Brown,Mascara,1280641.0,1319060.2,35,2.9999976574231146,8.573115205886314,-1,3,7,14
1,Hair/APDO,Europe,Make Up Brushes,Elizabeth Arden,Bronzer,3051331.0,3264924.2,55,7.000000983177501,51.469678673878235,0,7,6,15
1,Skin/Body,North America,Tools,Kilian,Mascara,3996605.0,4596095.8,59,15.000001251061823,30.946956177801454,-5,15,5,40
1,Skin/Body,South America,Make Up Brushes,Kilian,Bronzer,2768115.0,3183332.3,37,15.000001806283336,19.560554568569934,-5,15,5,40
1,Hair/APDO,Asia,Tools,Bobbi Brown,Toner,2626453.0,2705246.6,37,3.000000380741641,25.89534791560016,-1,3,7,14
1,Skin/Body,Asia,Make Up Brushes,Kilian,Lipstick,2814181.0,3236308.2,59,15.000001776715855,18.355009323326314,-5,15,5,40
1,Fragrance + Color Cosmetics,Europe,Fragrance,Aveda,Bronzer,3115804.0,3583174.6,35,15.000000000000014,45.50277699453094,-5,15,5,40
1,Fragrance + Color Cosmetics,Asia,Fragrance,Frederic Malle,Fragrance,715400.0,744016.0,31,4.0000000000000036,5.499434564585164,-3,4,5,40
1,Skin/Body,Europe,Face Make-Up,Kilian,Lipstick,4094058.0,4708166.7,30,15.000000000000014,60.39155120301983,-5,15,5,40
1,Hair/APDO,Asia,Hair Dye,Bobbi Brown,Mascara,4235466.0,4362530.0,52,3.000000472203057,34.20242623012717,-1,3,7,14
1,Hair/APDO,Europe,Make Up Brushes,Aveda,Bronzer,4398606.0,5058396.9,39,15.000000000000014,33.07680160262774,0,15,4,30
1,Skin/Body,Europe,Hair Dye,Aveda,Toner,4886007.0,5618908.0,59,14.999998976669504,42.351363913372914,-5,15,5,40
1,Fragrance + Color Cosmetics,Europe,Face Make-Up,Bobbi Brown,Lipstick,3233460.0,3330463.8,44,3.0000000000000027,33.55043452238924,-1,3,7,14
1,Hair/APDO,Europe,Face Make-Up,Frederic Malle,Toner,1752557.0,1822659.3,47,4.000001141189702,10.178592068186152,-3,4,4,30
1,Fragrance + Color Cosmetics,Asia,Hair Dye,Kilian,Mascara,4102684.0,4718086.6,54,14.999999999999991,67.0122777789448,-5,15,5,40
1,Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Lipstick,4840092.0,5178898.4,43,6.999999173569438,27.373921326620692,0,7,6,15
1,Hair/APDO,South America,Fragrance,Elizabeth Arden,Lipstick,1990036.0,2129338.5,42,6.999998994993062,65.4517195097342,0,7,6,15
1,Fragrance + Color Cosmetics,Asia,Tools,Frederic Malle,Bronzer,1056110.0,1098354.4,54,3.9999999999999813,32.26099073668141,-3,4,5,40
1,Skin/Body,Asia,Make Up Brushes,Bobbi Brown,Fragrance,1713261.0,1764658.8,60,2.9999982489533172,19.791475723310256,-1,3,7,14
1,Fragrance + Color Cosmetics,North America,Make Up Brushes,Elizabeth Arden,Fragrance,2421277.0,2590766.4,40,7.000000413005192,13.693922941074172,0,7,6,15
